codeAiot,id_icpe,raisonSociale,libelle_complet,numeroSiret,adresse1,adresse2,adresse3,codePostal,codeInsee,commune,nom_commune,epci_siren,epci_nom,longitude,latitude,regimeVigueur,statutSeveso,prioriteNationale,ied,url,audit_class,audit_group,forward_distance_m,forward_score,forward_type,forward_label,forward_citycode,forward_lat,forward_lon,forward_error,reverse_citycode,reverse_label,pip_in_commune,sentinel_flags,stored_in_reserve,geocoded_in_reserve,stored_reserve_distance_m,geocoded_reserve_distance_m,reserve_ambiguous,reserve_boundary_proximity
0100042889,100042889,CHATEAU Vincent,CHATEAU Vincent,89155340601745,21 Chemin de LARTIGUAS,,,33480,33248,Listrac-Médoc,Listrac-Médoc,243301389,CC Médullienne,-0.783821,45.103317,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100042889,minor,petit,49.452485,0.954814,housenumber,21 Chemin de Lartiguas 33480 Listrac-Médoc,33248,45.10291,-0.784075,,33248,21 Chemin de Lartiguas 33480 Listrac-Médoc,TRUE,,none,none,6163529.188579,6163533.516378,FALSE,FALSE
0053326525,53326525,SCEA DUGRAND ET FILS,SCEA DUGRAND ET FILS,34471354000013,,AU BOURG,,33540,33379,Saint-Brice,Saint-Brice,200069599,CC Rurales de l'Entre-Deux-Mers,-0.148718,44.697425,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326525,suspicious,petit,100.964013,0.542522,street,Le Bourg 33540 Saint-Brice,33379,44.697294,-0.149982,,33379,6 Le Bourg 33540 Saint-Brice,TRUE,,none,none,6087196.004719,6087304.529124,FALSE,FALSE
0005208343,5208343,TEREGA,TEREGA,09558084100112,Le Cabaley,,,33540,33506,Sauveterre-de-Guyenne,Sauveterre-de-Guyenne,200069599,CC Rurales de l'Entre-Deux-Mers,-0.08449,44.712992,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208343,address_imprecise,grand,2023.342992,0.6,municipality,"[OPENCAGE] Sauveterre-de-Guyenne, Gironde, France",,44.694921,-0.08149,,,,TRUE,,none,none,6082095.296153,6080987.959444,FALSE,FALSE
0100023039,100023039,MONSET Jean-Claude,MONSET Jean-Claude,,149 avenue de la Roudet,,,33500,33243,Libourne,Libourne,200070092,CA du Libournais,-0.243641,44.939264,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100023039,suspicious,petit,127.865235,0.973696,housenumber,149 Avenue de la Roudet 33500 Libourne,33243,44.939467,-0.242042,,33243,12 Impasse Nathalie Lemel 33500 Libourne,TRUE,,none,none,6106977.605064,6106842.224142,FALSE,FALSE
0005211842,5211842,SMICVAL - déchetterie,SMICVAL — déchetterie — Saint-Mariens,,Tessonneau,,,33620,33439,Saint-Mariens,Saint-Mariens,243301181,CC Latitude Nord Gironde,-0.389667,45.114273,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211842,suspicious,petit,123.594073,0.550005,street,Rue de Tessonneau 33620 Saint-Mariens,33439,45.114154,-0.388101,,33439,2 Rue de Tessonneau 33620 Saint-Mariens,TRUE,,none,none,6128300.473578,6128153.20385,FALSE,FALSE
0005213958,5213958,SCEA BURATTI JACQUES,SCEA BURATTI JACQUES,38811148600014,7 LIEU DIT RIOUCREUX,,,33920,33382,Saint-Christoly-de-Blaye,Saint-Christoly-de-Blaye,200023794,CC de Blaye,-0.530509,45.113253,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213958,suspicious,petit,157.922059,0.951273,housenumber,7 Lieu Dit Rioucreux 33920 Saint-Christoly-de-Blaye,33382,45.114643,-0.530096,,33382,7 Lieu Dit Rioucreux 33920 Saint-Christoly-de-Blaye,TRUE,,none,none,6141009.623746,6141036.43254,FALSE,FALSE
0005203529,5203529,HEIDELBERG MATERIALS (ex GSM),HEIDELBERG MATERIALS (ex GSM) — Blanquefort,57216565200577,"Marais Vigney,Grands Marais,Marais des","Michelles, Marais de Florimont",,33290,33056,Blanquefort,Blanquefort,243300316,Bordeaux Métropole,-0.561845,44.927121,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005203529,very_severe,grand,5420.042476,0.4,street,"[OPENCAGE] Rue des Gravières, 33290 Blanquefort, France",,44.933214,-0.630155,,33056,73 Avenue de Labarde - RD 209 33290 Blanquefort,TRUE,,none,none,6135264.03809,6141746.400762,FALSE,FALSE
0100078515,100078515,PRESSING OCEAN CLEANER S,PRESSING OCEAN CLEANER S,50945842800018,21 RUE FERDINAND BUISSON,,,33130,33039,BEGLES,Bègles,243300316,Bordeaux Métropole,-0.55882,44.805134,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100078515,ok,,12.629152,0.97054,housenumber,21 Rue Ferdinand Buisson 33130 Bègles,33039,44.805103,-0.558974,,33039,18 Rue Ferdinand Buisson 33130 Bègles,TRUE,,none,none,6129375.280901,6129387.846341,FALSE,FALSE
0005201235,5201235,POTARD,POTARD,,,,,33125,33436,Saint-Magne,Saint-Magne,243301405,CC du Val de l'Eyre,-0.659756,44.5296,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201235,address_imprecise,grand,3058.894254,0.5,locality,"[OPENCAGE] 33125 Saint-Magne, France",,44.520682,-0.623254,,33436,5 Route du Barp 33125 Saint-Magne,TRUE,,none,none,6125924.508306,6122191.520437,FALSE,FALSE
0005207174,5207174,MAIRIE - Le Porge,MAIRIE - Le Porge,,au lieu-dit Le Pas du Bouc,,,33680,33333,Le Porge,Le Porge,243301389,CC Médullienne,-1.092833,44.872487,Autorisation,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207174,address_unresolvable_commune_ok,petit,616.593699,0.33168,street,Rue du Petit Bois 33680 Le Porge,33333,44.877172,-1.088647,,33333,2 Place Saint-Seurin 33680 Le Porge,TRUE,,none,none,6181059.798403,6180892.169312,FALSE,FALSE
0005212134,5212134,ECS WINE,ECS WINE,79201378100010,LES CHAPELLES,,,33570,33014,Les Artigues-de-Lussac,Les Artigues-de-Lussac,200035533,CC du Grand Saint Emilionnais,-0.147664,44.978374,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212134,suspicious,petit,225.73313,0.952053,street,Les Chapelles 33570 Les Artigues-de-Lussac,33014,44.978707,-0.144833,,33014,1101 Route des Chapelles 33570 Les Artigues-de-Lussac,TRUE,,none,none,6100104.155003,6099863.538712,FALSE,FALSE
0053321111,53321111,EARL BOULIN,EARL BOULIN,35138040700012,LD BIDALET,,,33490,33367,Saint-André-du-Bois,Saint-André-du-Bois,200043974,CC du Sud Gironde,-0.19934,44.607926,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053321111,suspicious,petit,371.399765,0.403317,street,Route de Bidalet 33490 Saint-André-du-Bois,33367,44.605709,-0.202849,,33367,876 Route de Petit Pey 33490 Saint-André-du-Bois,TRUE,,none,none,6087657.618802,6087873.854551,FALSE,FALSE
0005201191,5201191,ROUMAILLAC,ROUMAILLAC — Saint-Jean-d'Illac,47220416300027,Route Départementale 106,4088 avenue de Bordeaux,,33127,33422,Saint-Jean-d'Illac,Saint-Jean-d'Illac,243301165,CC Jalle-Eau-Bourde,-0.756928,44.809736,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201191,very_severe,grand,2101.656648,0.967986,housenumber,4088 Avenue de Bordeaux 33127 Saint-Jean-d'Illac,33422,44.813864,-0.730929,,33422,2039 Avenue de Bordeaux 33127 Saint-Jean-d'Illac,TRUE,,none,none,6147597.512509,6145421.704073,FALSE,FALSE
0005213825,5213825,VIGNOBLES JL SYLVAIN,VIGNOBLES JL SYLVAIN,41267132300019,LIEU DIT LA PERRIERE,,,33570,33261,Lussac,Lussac,200035533,CC du Grand Saint Emilionnais,-0.077185,44.960695,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213825,suspicious,petit,491.735118,0.512821,street,la Perrière 33570 Lussac,33261,44.956304,-0.077927,,33261,106 Lieu Dit Perruchon 33570 Lussac,TRUE,,none,none,6092910.300395,6092773.576211,FALSE,FALSE
0005212669,5212669,VIGNOBLES DE LAROSE,VIGNOBLES DE LAROSE,30836464500017,L HERETEYRE,,,33180,33395,Saint-Estèphe,Saint-Estèphe,200069995,CC Médoc Coeur de Presqu'île,-0.791873,45.260239,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212669,ok,,13.808536,0.940873,street,L'Hereteyre 33180 Saint-Estèphe,33395,45.260297,-0.792029,,33395,798 L'Hereteyre 33180 Saint-Estèphe,TRUE,,none,none,6171491.360282,6171508.184874,FALSE,FALSE
0003106663,3106663,MODUL-OUEST,MODUL-OUEST,40141433900036,LES TABERNOTTES,,,33370,33554,Yvrac,Yvrac,243301249,CC Les Rives de la Laurence,-0.464699,44.877148,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106663,severe,grand,723.469342,0.702069,street,ZI des Tabernottes 33370 Yvrac,33554,44.870739,-0.466281,,33554,23 Chemin de la Cure 33370 Yvrac,TRUE,duplicate_coords,none,none,6124145.097476,6123993.244484,FALSE,FALSE
0005212000,5212000,FOURCADET DAVIAUD AUDE,FOURCADET DAVIAUD AUDE,48271054800017,40 ROUTE DE RONSAT,Château La Mazeette,,33240,33470,Saint-Romain-la-Virvée,Saint-Romain-la-Virvée,243301397,CC du Fronsadais,-0.406237,44.957226,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212000,wrong_commune,grand,1068.759549,0.754346,housenumber,40 Route de Ransat 33240 Saint-Romain-la-Virvée,33470,44.966797,-0.40499,,,,FALSE,duplicate_coords,none,none,6122538.173199,6122867.262267,FALSE,FALSE
0005212794,5212794,EARL DU VIEUX PLANTY,EARL DU VIEUX PLANTY,44037448600015,10 LE BOURG,,,33820,33374,Saint-Aubin-de-Blaye,Saint-Aubin-de-Blaye,243300811,CC de l'Estuaire,-0.567017,45.266805,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212794,suspicious,petit,496.365997,0.66831,street,Le Bourg 33820 Saint-Aubin-de-Blaye,33374,45.269388,-0.561844,,33374,507 Rue de l’Eglise 33820 Saint-Aubin-de-Blaye,TRUE,,none,none,6151418.524926,6151069.749525,FALSE,FALSE
0005211955,5211955,CHATEAU FOMBRAUGE SAS,CHATEAU FOMBRAUGE SAS,59725040600019,CHATEAU FOMBRAUGE,,,33330,33384,Saint-Christophe-des-Bardes,Saint-Christophe-des-Bardes,200035533,CC du Grand Saint Emilionnais,-0.12092,44.893941,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211955,severe,grand,628.205597,0.9,street,"[OPENCAGE] Château Fombrauge, Route des Baziliques, 33330 Saint-Christophe-des-Bardes, France",,44.896836,-0.114071,,33384,128 Route de Jean Guillot 33330 Saint-Christophe-des-Bardes,TRUE,,none,none,6093770.1756,6093284.620395,FALSE,FALSE
0005206001,5206001,SIBA - Gujan (Craste de Zarra),SIBA — Gujan (Craste de Zarra),,Le Timounet,,,33470,33199,Gujan-Mestras,Gujan-Mestras,243300563,CA Bassin d'Arcachon Sud (COBAS),-1.071957,44.635556,Autorisation,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206001,address_imprecise,grand,1984.23386,0.5,municipality,"[OPENCAGE] Gujan-Mestras, Gironde, France",,44.618065,-1.076924,,33199,1 Avenue de Césarée 33470 Gujan-Mestras,TRUE,duplicate_coords,none,none,6168353.306177,6168010.871692,FALSE,FALSE
0005212673,5212673,MENUISERIE DE LA COTE D'ARGENT,MENUISERIE DE LA COTE D'ARGENT,38828306100017,47 rue Jehenne,,,33120,33009,Arcachon,Arcachon,243300563,CA Bassin d'Arcachon Sud (COBAS),-1.165049,44.654552,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212673,severe,grand,1041.521238,0.965855,housenumber,47 Rue Jehenne 33120 Arcachon,33009,44.662006,-1.173023,,33009,1 Avenue Docteur Lorentz Monod 33120 Arcachon,TRUE,duplicate_coords,none,none,6177719.607266,6178786.978822,FALSE,FALSE
0005211654,5211654,CHASSERIAUD Denis,CHASSERIAUD Denis,32380633100027,8 Vitrayre,,,33190,33287,Mongauzy,Mongauzy,200044394,CC du Réolais en Sud Gironde,0.027063,44.570485,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211654,address_imprecise,grand,347.392811,0.5,municipality,"[OPENCAGE] Mongauzy, Gironde, France",,44.568096,0.024237,,33287,523 Route du Cosse 33190 Mongauzy,TRUE,,none,none,6065400.242746,6065545.896404,FALSE,FALSE
0005201190,5201190,QUERANDEAU Production,QUERANDEAU Production,95036494300015,"1961, Avenue de Pierroton",,,33127,33422,Saint-Jean-d'Illac,Saint-Jean-d'Illac,243301165,CC Jalle-Eau-Bourde,-0.775554,44.794483,Autorisation,Non Seveso,true,true,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201190,ok,,2.779873,0.964124,housenumber,1961 Avenue de Pierroton 33127 Saint-Jean-d'Illac,33422,44.794508,-0.775554,,33422,1961 Avenue de Pierroton 33127 Saint-Jean-d'Illac,TRUE,,none,none,6148593.147983,6148594.293639,FALSE,FALSE
0053314426,53314426,VIGNOBLES GABARD EARL,VIGNOBLES GABARD EARL,42138102100011,25 ROUTE DE CAVIGNAC,CARREFOUR,,33133,33179,Galgon,Galgon,243301397,CC du Fronsadais,-0.277418,44.997685,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053314426,minor,petit,36.857267,0.960742,housenumber,25 Route de Cavignac 33133 Galgon,33179,44.997535,-0.277,,33179,Le Carrefour 33133 Galgon,TRUE,,none,none,6112740.316489,6112695.530686,FALSE,FALSE
0005201335,5201335,Université Bdx 1 - Chaufferie,Université Bdx 1 — Chaufferie,52958077100010,351 cours de la Libération,,,33400,33522,Talence,Talence,243300316,Bordeaux Métropole,-0.592019,44.806415,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201335,suspicious,petit,322.951269,0.828839,street,Cours de la Libération 33400 Talence,33522,44.804028,-0.594351,,33522,439ter Cours de la Libération 33400 Talence,TRUE,,none,none,6132450.641285,6132552.855781,FALSE,FALSE
0005200388,5200388,CEMOI CHOCOLATIER,CEMOI CHOCOLATIER,56420216600075,13 RUE DES 2 ESTEYS,,,33130,33039,Bègles,Bègles,243300316,Bordeaux Métropole,-0.562219,44.790659,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200388,suspicious,petit,216.561352,0.562145,street,Rue des Deux Esteys 33130 Bègles,33039,44.788967,-0.563578,,33039,152 Rue Alexis Labro 33130 Bègles,TRUE,,none,none,6129018.614647,6129064.320023,FALSE,FALSE
0053323996,53323996,SCEA CHATEAU GUILLAUME,SCEA CHATEAU GUILLAUME,38768908600024,,Château Picon,,33220,33160,Eynesse,Eynesse,243301371,CC du Pays Foyen,0.172509,44.820403,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053323996,wrong_commune,grand,262.001033,0.546669,street,Route du Chateau Picon 33220 Eynesse,33160,44.822497,0.170986,,,,FALSE,,none,none,6063826.71609,6064061.657776,FALSE,FALSE
0005211189,5211189,BORDEAUX METROPOLE,BORDEAUX METROPOLE — BORDEAUX — ESP CHARLES DE GAULLE,24330031600011,ESP CHARLES DE GAULLE,,33076 BORDEAUX CEDEX,33000,33063,BORDEAUX,Bordeaux,243300316,Bordeaux Métropole,-0.564784,44.879971,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211189,very_severe,grand,4993.802502,0.704382,street,Esplanade Charles de Gaulle 33000 Bordeaux,33063,44.837353,-0.584767,,33063,Parking Auchan 33300 Bordeaux,TRUE,,none,none,6133359.813445,6133214.028208,FALSE,FALSE
0005211544,5211544,IMMO COM L'OASIS - AUDENGE DNA,IMMO COM L'OASIS — AUDENGE DNA,,Liouley Sud,Route de Bordeaux,,33980,33019,Audenge,Audenge,243301504,CA du Bassin d'Arcachon Nord (COBAN),-0.971227,44.701149,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211544,severe,grand,1254.704261,0.645875,street,Liougey Sud 33980 Audenge,33019,44.695611,-0.985058,,33019,169 Hougueyra 33980 Audenge,TRUE,duplicate_coords,none,none,6162150.845888,6163159.603294,FALSE,FALSE
0053320023,53320023,EARL ERIC MASSE,EARL ERIC MASSE,42935787400016,METHEE,,,33620,33123,Cézac,Cézac,243301181,CC Latitude Nord Gironde,-0.442396,45.087341,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053320023,address_unresolvable_commune_ok,petit,149.479619,0.385636,street,impasse Méthée 33620 Cézac,33123,45.088383,-0.443599,,33123,1017 Avenue Marechal Leclerc 33620 Cézac,TRUE,,none,none,6131828.680203,6131985.84201,FALSE,FALSE
0005201179,5201179,SMICVAL - St Girons,SMICVAL — St Girons,,Route de la Côte Rotie,,,33920,33416,Saint-Girons-d'Aiguevives,Saint-Girons-d'Aiguevives,200023794,CC de Blaye,-0.541782,45.127442,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201179,suspicious,petit,198.136904,0.944805,street,Route de la Côte Rôtie 33920 Saint-Girons-d'Aiguevives,33416,45.127347,-0.544304,,33416,238 Route de la Côte Rôtie 33920 Saint-Girons-d'Aiguevives,TRUE,,none,none,6142686.883697,6142911.035194,FALSE,FALSE
0005201293,5201293,SALIGUE RAYMOND,SALIGUE RAYMOND,58541063200012,,,,33920,33492,Saint-Yzan-de-Soudiac,Saint-Yzan-de-Soudiac,243301181,CC Latitude Nord Gironde,-0.416554,45.138498,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201293,address_imprecise,grand,486.244178,0.7,locality,"[OPENCAGE] 33920 Saint-Yzan-de-Soudiac, France",,45.139986,-0.410725,,33492,292 Route de la Tuilerie 33920 Saint-Yzan-de-Soudiac,TRUE,,none,none,6131856.199593,6131397.445668,FALSE,FALSE
0005209234,5209234,CHEVALIER Paul,CHEVALIER Paul,50335347600016,65 Gausseran Est,,,33340,33240,Lesparre-Médoc,Lesparre-Médoc,200069995,CC Médoc Coeur de Presqu'île,-0.931854,45.285394,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209234,address_imprecise,grand,978.179589,0.5,municipality,"[OPENCAGE] Lesparre-Médoc, Gironde, France",,45.293097,-0.925815,,,,TRUE,,none,none,6185352.22751,6185158.874482,FALSE,FALSE
0053320069,53320069,SCA DU CHATEAU DE TERREFORT QUANCARD,SCA DU CHATEAU DE TERREFORT QUANCARD,78189054600018,BP 50,LD  TERREFORT,,33240,33143,Cubzac-les-Ponts,Cubzac-les-Ponts,243301223,CC du Grand Cubzaguais,-0.443277,44.969666,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053320069,severe,grand,674.527856,0.467741,street,Lieu Dit Terrefort 33240 Cubzac-les-Ponts,33143,44.975642,-0.44475,,33143,6 Rue du Bois de Picoulet 33240 Cubzac-les-Ponts,TRUE,duplicate_coords,none,none,6126470.363759,6126879.839529,FALSE,FALSE
0053320741,53320741,SCEV VIGNOBLES ALAIN ROUX ET FILS,SCEV VIGNOBLES ALAIN ROUX ET FILS,43260843800011,Château Coustolle,,,33126,33174,Fronsac,Fronsac,243301397,CC du Fronsadais,-0.278867,44.940672,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053320741,ok,,24.515715,0.487779,street,Coustolle 33126 Fronsac,33174,44.940466,-0.278756,,33174,1 Coustolle 33126 Fronsac,TRUE,,none,none,6110232.647598,6110213.064059,FALSE,FALSE
0005213991,5213991,SARL CULASSE,SARL CULASSE,41986686800013,"28, av Jean Jaurès",,,33600,33318,Pessac,Pessac,243300316,Bordeaux Métropole,-0.673075,44.792177,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213991,very_severe,grand,3859.781901,0.719077,housenumber,28 Avenue Jean Jaurès 33600 Pessac,33318,44.80665,-0.628611,,33318,1 Rue de Monterey 33600 Pessac,TRUE,duplicate_coords,none,none,6139164.990678,6135787.042688,FALSE,FALSE
0005200238,5200238,ABZAC FRANCE (ex ABZAC Cartonnages),ABZAC FRANCE (ex ABZAC Cartonnages),59565031800016,3 Moulin d'Abzac,BP 2,,33230,33001,Abzac,Abzac,200070092,CA du Libournais,-0.12484,45.018025,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200238,severe,grand,800.287801,0.500944,street,Rue du Petit Moulin 33230 Abzac,33001,45.013047,-0.132193,,33001,171 Rue Jean Achard 33230 Abzac,TRUE,,none,none,6099880.124805,6100313.841932,FALSE,FALSE
0005204781,5204781,ISB,ISB,32399535700171,Zone Portuaire de Bassens Amont,Quai Carriet,,33305,33249,Lormont,Lormont,243300316,Bordeaux Métropole,-0.530113,44.889001,Autorisation,Non Seveso,true,true,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005204781,wrong_commune,grand,50174.615629,0.9,locality,"[OPENCAGE] Arrondissement de Langon, Gironde, France",,44.4775,-0.26972,,33032,78 Quai Francais 33530 Bassens,TRUE,,none,none,6130627.879334,6088046.348929,FALSE,FALSE
